seed,env_init,schedule,mechanism,sigma,observer,converged,attractor,time_to_sync,sym_var_final,misID_snap,misID_snap_half,misID_snap_post,misID_act,misID_act_post,q_onehot_ok,final_S_A,final_S_B,final_S_C
7,8_8_8,seq_ACB,infer,1.00,memoryless,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_BAC,hard,,none,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_BAC,infer,0.40,filter,1,S=8,11,0.000000,0.300000,0.253333,0.239316,0.333333,0.273504,1,8,8,8
7,8_8_8,seq_BAC,infer,1.00,filter,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_BAC,infer,1.00,memoryless,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_BCA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_BCA,infer,0.40,filter,1,S=8,29,0.000000,0.120000,0.040000,0.015873,0.100000,0.015873,1,8,8,8
7,8_8_8,seq_BCA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_BCA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_CAB,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_CAB,infer,0.40,filter,1,S=8,21,0.000000,0.253333,0.093333,0.126437,0.246667,0.137931,1,8,8,8
7,8_8_8,seq_CAB,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_CAB,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_CBA,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_CBA,infer,0.40,filter,1,S=8,22,0.000000,0.500000,0.373333,0.392857,0.466667,0.357143,1,8,8,8
7,8_8_8,seq_CBA,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_CBA,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,sync,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,sync,infer,0.40,filter,1,S=8,43,0.000000,0.273333,0.026667,0.000000,0.273333,0.000000,1,8,8,8
7,8_8_8,sync,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,sync,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,5_2_6,seq_ABC,hard,,none,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_ABC,infer,0.40,filter,1,S=0,17,0.000000,0.286667,0.053333,0.121212,0.313333,0.131313,1,0,0,0
8,5_2_6,seq_ABC,infer,1.00,filter,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_ABC,infer,1.00,memoryless,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_ACB,hard,,none,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_ACB,infer,0.40,filter,1,S=0,9,0.000000,0.266667,0.146667,0.219512,0.300000,0.235772,1,0,0,0
8,5_2_6,seq_ACB,infer,1.00,filter,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_ACB,infer,1.00,memoryless,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_BAC,hard,,none,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_BAC,infer,0.40,filter,1,S=0,7,0.000000,0.126667,0.013333,0.054264,0.133333,0.046512,1,0,0,0
8,5_2_6,seq_BAC,infer,1.00,filter,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_BAC,infer,1.00,memoryless,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_BCA,hard,,none,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_BCA,infer,0.40,filter,1,S=0,39,0.000000,0.233333,0.106667,0.000000,0.286667,0.000000,1,0,0,0
8,5_2_6,seq_BCA,infer,1.00,filter,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_BCA,infer,1.00,memoryless,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_CAB,hard,,none,1,S=0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_CAB,infer,0.40,filter,1,S=0,30,0.000000,0.386667,0.186667,0.133333,0.426667,0.150000,1,0,0,0
8,5_2_6,seq_CAB,infer,1.00,filter,1,S=0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_CAB,infer,1.00,memoryless,1,S=0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_CBA,hard,,none,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_CBA,infer,0.40,filter,0,S=0,,0.222222,0.460000,0.253333,,0.400000,,1,0,0,0
8,5_2_6,seq_CBA,infer,1.00,filter,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,seq_CBA,infer,1.00,memoryless,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,sync,hard,,none,1,S=0,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,sync,infer,0.40,filter,1,S=0,29,0.000000,0.433333,0.293333,0.301587,0.433333,0.301587,1,0,0,0
8,5_2_6,sync,infer,1.00,filter,1,S=0,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,5_2_6,sync,infer,1.00,memoryless,1,S=0,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
8,8_8_8,seq_ABC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_ABC,infer,0.40,filter,1,S=8,27,0.000000,0.306667,0.213333,0.217391,0.346667,0.246377,1,8,8,8
8,8_8_8,seq_ABC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_ABC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_ACB,hard,,none,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_ACB,infer,0.40,filter,0,no_conv,,0.222222,0.846667,0.906667,,0.840000,,1,8,8,7
8,8_8_8,seq_ACB,infer,1.00,filter,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_ACB,infer,1.00,memoryless,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_BAC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_BAC,infer,0.40,filter,1,S=8,18,0.000000,0.213333,0.000000,0.041667,0.180000,0.020833,1,8,8,8
8,8_8_8,seq_BAC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_BAC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_BCA,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_BCA,infer,0.40,filter,1,S=8,46,0.000000,0.393333,0.160000,0.000000,0.393333,0.000000,1,8,8,8
8,8_8_8,seq_BCA,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_BCA,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_CAB,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_CAB,infer,0.40,filter,1,S=8,33,0.000000,0.220000,0.080000,0.019608,0.286667,0.000000,1,8,8,8
8,8_8_8,seq_CAB,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_CAB,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_CBA,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_CBA,infer,0.40,filter,1,S=8,22,0.000000,0.180000,0.106667,0.095238,0.166667,0.083333,1,8,8,8
8,8_8_8,seq_CBA,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,seq_CBA,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,sync,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,sync,infer,0.40,filter,1,S=8,26,0.000000,0.300000,0.146667,0.125000,0.300000,0.125000,1,8,8,8
8,8_8_8,sync,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
8,8_8_8,sync,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,5_2_6,seq_ABC,hard,,none,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_ABC,infer,0.40,filter,1,S=0,20,0.000000,0.393333,0.253333,0.277778,0.380000,0.244444,1,0,0,0
9,5_2_6,seq_ABC,infer,1.00,filter,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_ABC,infer,1.00,memoryless,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_ACB,hard,,none,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,5_2_6,seq_ACB,infer,0.40,filter,1,no_conv,46,0.000000,0.680000,0.666667,0.333333,0.693333,0.250000,1,1,0,0
9,5_2_6,seq_ACB,infer,1.00,filter,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,5_2_6,seq_ACB,infer,1.00,memoryless,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,5_2_6,seq_BAC,hard,,none,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_BAC,infer,0.40,filter,1,S=0,32,0.000000,0.353333,0.133333,0.129630,0.373333,0.148148,1,0,0,0
9,5_2_6,seq_BAC,infer,1.00,filter,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_BAC,infer,1.00,memoryless,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_BCA,hard,,none,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_BCA,infer,0.40,filter,1,S=0,25,0.000000,0.546667,0.346667,0.346667,0.513333,0.346667,1,0,0,0
9,5_2_6,seq_BCA,infer,1.00,filter,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_BCA,infer,1.00,memoryless,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_CAB,hard,,none,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_CAB,infer,0.40,filter,0,no_conv,,0.666667,0.686667,0.666667,,0.633333,,1,2,0,1
9,5_2_6,seq_CAB,infer,1.00,filter,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_CAB,infer,1.00,memoryless,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_CBA,hard,,none,1,S=0,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_CBA,infer,0.40,filter,1,S=0,46,0.000000,0.733333,0.773333,0.583333,0.760000,0.583333,1,0,0,0
9,5_2_6,seq_CBA,infer,1.00,filter,1,S=0,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,seq_CBA,infer,1.00,memoryless,1,S=0,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
9,5_2_6,sync,hard,,none,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,2,2,1
9,5_2_6,sync,infer,0.40,filter,1,S=0,42,0.000000,0.273333,0.066667,0.000000,0.273333,0.000000,1,0,0,0
9,5_2_6,sync,infer,1.00,filter,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,2,2,1
9,5_2_6,sync,infer,1.00,memoryless,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,2,2,1
9,8_8_8,seq_ABC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_ABC,infer,0.40,filter,1,S=8,19,0.000000,0.353333,0.293333,0.333333,0.373333,0.354839,1,8,8,8
9,8_8_8,seq_ABC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_ABC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_ACB,hard,,none,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_ACB,infer,0.40,filter,1,S=8,22,0.000000,0.200000,0.000000,0.000000,0.200000,0.000000,1,8,8,8
9,8_8_8,seq_ACB,infer,1.00,filter,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_ACB,infer,1.00,memoryless,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_BAC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_BAC,infer,0.40,filter,1,S=8,10,0.000000,0.166667,0.026667,0.075000,0.213333,0.100000,1,8,8,8
9,8_8_8,seq_BAC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_BAC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_BCA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_BCA,infer,0.40,filter,1,S=8,37,0.000000,0.146667,0.066667,0.000000,0.146667,0.000000,1,8,8,8
9,8_8_8,seq_BCA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_BCA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_CAB,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_CAB,infer,0.40,filter,1,S=8,20,0.000000,0.173333,0.040000,0.055556,0.193333,0.033333,1,8,8,8
9,8_8_8,seq_CAB,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_CAB,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_CBA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_CBA,infer,0.40,filter,1,S=8,1,0.000000,0.300000,0.280000,0.299320,0.346667,0.340136,1,8,8,8
9,8_8_8,seq_CBA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,seq_CBA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,sync,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,sync,infer,0.40,filter,1,S=8,49,0.000000,0.846667,0.813333,1.000000,0.846667,1.000000,1,8,8,8
9,8_8_8,sync,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
9,8_8_8,sync,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,5_2_6,seq_ABC,hard,,none,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_ABC,infer,0.40,filter,1,S=0,12,0.000000,0.146667,0.000000,0.043860,0.146667,0.043860,1,0,0,0
10,5_2_6,seq_ABC,infer,1.00,filter,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_ABC,infer,1.00,memoryless,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_ACB,hard,,none,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_ACB,infer,0.40,filter,1,S=0,21,0.000000,0.446667,0.253333,0.275862,0.413333,0.275862,1,0,0,0
10,5_2_6,seq_ACB,infer,1.00,filter,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_ACB,infer,1.00,memoryless,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_BAC,hard,,none,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_BAC,infer,0.40,filter,1,S=0,47,0.000000,0.540000,0.506667,0.888889,0.520000,0.888889,1,0,0,0
10,5_2_6,seq_BAC,infer,1.00,filter,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_BAC,infer,1.00,memoryless,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_BCA,hard,,none,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_BCA,infer,0.40,filter,0,S=0,,0.222222,0.440000,0.453333,,0.466667,,1,0,0,0
10,5_2_6,seq_BCA,infer,1.00,filter,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_BCA,infer,1.00,memoryless,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_CAB,hard,,none,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_CAB,infer,0.40,filter,0,no_conv,,0.888889,0.640000,0.560000,,0.653333,,1,3,3,2
10,5_2_6,seq_CAB,infer,1.00,filter,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_CAB,infer,1.00,memoryless,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_CBA,hard,,none,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_CBA,infer,0.40,filter,1,S=0,35,0.000000,0.246667,0.066667,0.066667,0.246667,0.088889,1,0,0,0
10,5_2_6,seq_CBA,infer,1.00,filter,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,seq_CBA,infer,1.00,memoryless,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
10,5_2_6,sync,hard,,none,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
10,5_2_6,sync,infer,0.40,filter,1,S=0,47,0.000000,0.700000,0.653333,1.000000,0.700000,1.000000,1,0,0,0
10,5_2_6,sync,infer,1.00,filter,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
10,5_2_6,sync,infer,1.00,memoryless,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
10,8_8_8,seq_ABC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_ABC,infer,0.40,filter,1,S=8,23,0.000000,0.373333,0.053333,0.098765,0.373333,0.074074,1,8,8,8
10,8_8_8,seq_ABC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_ABC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_ACB,hard,,none,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_ACB,infer,0.40,filter,1,S=8,20,0.000000,0.206667,0.013333,0.033333,0.240000,0.066667,1,8,8,8
10,8_8_8,seq_ACB,infer,1.00,filter,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_ACB,infer,1.00,memoryless,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_BAC,hard,,none,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_BAC,infer,0.40,filter,1,S=8,28,0.000000,0.106667,0.013333,0.000000,0.053333,0.000000,1,8,8,8
10,8_8_8,seq_BAC,infer,1.00,filter,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_BAC,infer,1.00,memoryless,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_BCA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_BCA,infer,0.40,filter,1,S=8,41,0.000000,0.506667,0.240000,0.259259,0.480000,0.296296,1,8,8,8
10,8_8_8,seq_BCA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_BCA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_CAB,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_CAB,infer,0.40,filter,1,S=8,23,0.000000,0.073333,0.000000,0.000000,0.053333,0.000000,1,8,8,8
10,8_8_8,seq_CAB,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_CAB,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_CBA,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_CBA,infer,0.40,filter,1,S=8,16,0.000000,0.206667,0.013333,0.029412,0.173333,0.009804,1,8,8,8
10,8_8_8,seq_CBA,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,seq_CBA,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,sync,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,sync,infer,0.40,filter,1,S=8,17,0.000000,0.440000,0.266667,0.353535,0.440000,0.353535,1,8,8,8
10,8_8_8,sync,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
10,8_8_8,sync,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
11,5_2_6,seq_ABC,hard,,none,1,S=0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
11,5_2_6,seq_ABC,infer,0.40,filter,1,S=0,20,0.000000,0.200000,0.026667,0.055556,0.160000,0.033333,1,0,0,0
11,5_2_6,seq_ABC,infer,1.00,filter,1,S=0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
11,5_2_6,seq_ABC,infer,1.00,memoryless,1,S=0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
11,5_2_6,seq_ACB,hard,,none,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
11,5_2_6,seq_ACB,infer,0.40,filter,1,S=0,40,0.000000,0.433333,0.213333,0.033333,0.413333,0.000000,1,0,0,0
11,5_2_6,seq_ACB,infer,1.00,filter,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
11,5_2_6,seq_ACB,infer,1.00,memoryless,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
11,5_2_6,seq_BAC,hard,,none,1,S=0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
11,5_2_6,seq_BAC,infer,0.40,filter,0,other_conv,,0.222222,0.533333,0.453333,,0.566667,,1,4,4,4
11,5_2_6,seq_BAC,infer,1.00,filter,1,S=0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
