seed,env_init,schedule,observer,converged,attractor,time_to_sync,sym_var_final,misID_snap,misID_half,misID_post,nll_half,brier_half,switch_rate,acf1,acf2,acf5,mis_acf1,turning_rate,period2_score,spec_peak_freq,spec_peak_share,final_S_A,final_S_B,final_S_C
196,5_2_6,sync,memoryless,0,no_conv,,0.888889,0.600000,0.520000,,1.584400,0.677715,0.510204,0.486834,0.367735,0.045661,0.006289,0.256944,0.256944,0.200000,0.197205,2,0,0
197,5_2_6,sync,memoryless,0,no_conv,,0.888889,0.646667,0.653333,,1.548429,0.695664,0.462585,0.440429,0.277975,0.224674,-0.089880,0.208333,0.208333,0.046667,0.281387,2,0,0
198,5_2_6,sync,memoryless,1,other_conv,49,0.000000,0.633333,0.626667,0.666667,1.702549,0.726607,0.503401,0.552467,0.451203,0.161126,0.093461,0.173611,0.159722,0.033333,0.323915,2,2,2
199,5_2_6,sync,memoryless,0,no_conv,,0.222222,0.640000,0.640000,,1.614555,0.703272,0.448980,0.562260,0.344455,0.068246,-0.022452,0.166667,0.152778,0.080000,0.262896,0,1,0
0,5_2_6,sync,static,1,S=0,32,0.000000,0.640000,0.546667,0.370370,1.338410,0.764564,0.217687,0.725286,0.399574,0.200715,0.448579,0.055556,0.055556,0.086667,0.204492,0,0,0
1,5_2_6,sync,static,0,no_conv,,0.666667,0.666667,0.560000,,2.890359,0.952940,0.578231,0.520927,0.348709,0.292775,0.140503,0.243056,0.243056,0.020000,0.303862,3,2,1
2,5_2_6,sync,static,0,no_conv,,0.222222,0.593333,0.546667,,2.253915,0.927018,0.557823,0.464501,0.273785,0.114828,0.081494,0.256944,0.250000,0.066667,0.240014,3,4,3
3,5_2_6,sync,static,1,S=0,40,0.000000,0.606667,0.440000,0.233333,1.232554,0.584595,0.360544,0.788988,0.695674,0.386866,0.400713,0.138889,0.131944,0.033333,0.445558,0,0,0
4,5_2_6,sync,static,1,S=0,36,0.000000,0.660000,0.573333,0.500000,0.828972,0.601781,0.258503,0.665321,0.622466,0.471589,0.311543,0.090278,0.083333,0.020000,0.342920,0,0,0
5,5_2_6,sync,static,0,no_conv,,0.222222,0.713333,0.693333,,3.122825,1.058094,0.476190,0.467856,0.317470,0.044976,-0.013167,0.194444,0.194444,0.046667,0.251215,1,0,1
6,5_2_6,sync,static,1,S=0,41,0.000000,0.506667,0.493333,0.518519,0.797049,0.547134,0.156463,0.548086,0.594666,0.331523,0.435849,0.076389,0.062500,0.020000,0.174808,0,0,0
7,5_2_6,sync,static,1,S=0,20,0.000000,0.206667,0.026667,0.044444,0.111585,0.054276,0.136054,0.702363,0.760465,0.592234,0.440267,0.055556,0.041667,0.020000,0.263871,0,0,0
8,5_2_6,sync,static,0,no_conv,,0.222222,0.726667,0.760000,,5.439623,1.249765,0.462585,0.621930,0.567134,0.517087,0.056211,0.215278,0.215278,0.040000,0.381648,0,0,1
9,5_2_6,sync,static,1,S=0,36,0.000000,0.500000,0.320000,0.238095,0.810881,0.474387,0.251701,0.757826,0.694293,0.528441,0.424758,0.118056,0.118056,0.020000,0.259482,0,0,0
10,5_2_6,sync,static,1,S=0,19,0.000000,0.133333,0.000000,0.000000,0.048425,0.008501,0.108844,0.791224,0.460363,0.201631,0.310161,0.027778,0.027778,0.046667,0.178856,0,0,0
11,5_2_6,sync,static,1,S=0,34,0.000000,0.513333,0.386667,0.208333,1.032850,0.544407,0.306122,0.607907,0.454062,0.319415,0.391972,0.125000,0.118056,0.060000,0.229808,0,0,0
12,5_2_6,sync,static,1,S=0,17,0.000000,0.340000,0.093333,0.181818,0.182007,0.098845,0.197279,0.768062,0.771953,0.622354,0.484608,0.083333,0.076389,0.020000,0.309329,0,0,0
13,5_2_6,sync,static,1,S=0,47,0.000000,0.680000,0.546667,0.222222,0.868962,0.561625,0.292517,0.711177,0.383185,0.292184,0.330244,0.138889,0.138889,0.100000,0.177883,0,0,0
14,5_2_6,sync,static,1,S=0,26,0.000000,0.373333,0.013333,0.013889,0.152765,0.074837,0.231293,0.592162,0.403083,0.396228,0.590788,0.090278,0.090278,0.020000,0.202334,0,0,0
15,5_2_6,sync,static,1,S=0,11,0.000000,0.293333,0.080000,0.222222,0.248962,0.141976,0.122449,0.639330,0.707977,0.190856,0.406103,0.048611,0.041667,0.020000,0.170100,0,0,0
16,5_2_6,sync,static,0,no_conv,,0.888889,0.686667,0.613333,,4.706594,1.122778,0.414966,0.725858,0.539850,0.470378,0.091448,0.145833,0.138889,0.026667,0.343305,0,0,2
17,5_2_6,sync,static,1,S=0,44,0.000000,0.593333,0.480000,0.333333,2.114181,0.749558,0.292517,0.669060,0.713871,0.559803,0.394762,0.118056,0.104167,0.160000,0.285126,0,0,0
18,5_2_6,sync,static,1,S=0,49,0.000000,0.573333,0.280000,0.000000,0.666003,0.428285,0.285714,0.832138,0.788975,0.580870,0.659999,0.111111,0.104167,0.020000,0.389574,0,0,0
19,5_2_6,sync,static,0,no_conv,,0.222222,0.800000,0.760000,,3.830151,1.054290,0.666667,0.776833,0.685695,0.488541,0.196863,0.305556,0.291667,0.020000,0.522299,3,3,2
20,5_2_6,sync,static,0,no_conv,,0.222222,0.613333,0.613333,,3.250211,1.045140,0.510204,0.733386,0.649747,0.561328,0.147594,0.222222,0.208333,0.026667,0.393250,0,0,1
21,5_2_6,sync,static,1,S=0,41,0.000000,0.573333,0.400000,0.407407,0.648558,0.446734,0.265306,0.725406,0.687720,0.520780,0.478603,0.125000,0.118056,0.026667,0.372200,0,0,0
22,5_2_6,sync,static,1,S=0,47,0.000000,0.313333,0.213333,0.666667,0.530943,0.309517,0.163265,0.710515,0.399679,0.486437,0.491778,0.048611,0.048611,0.020000,0.199318,0,0,0
23,5_2_6,sync,static,1,S=0,42,0.000000,0.506667,0.453333,0.333333,2.120420,0.751076,0.238095,0.708637,0.625875,0.372927,0.229331,0.090278,0.083333,0.033333,0.233106,0,0,0
24,5_2_6,sync,static,1,S=0,31,0.000000,0.700000,0.746667,0.736842,2.191169,1.135058,0.163265,0.796377,0.703384,0.469719,0.371052,0.048611,0.048611,0.026667,0.242266,0,0,0
25,5_2_6,sync,static,0,no_conv,,0.222222,0.313333,0.066667,,0.272529,0.101940,0.136054,0.593687,0.312719,-0.047387,0.553839,0.055556,0.055556,0.046667,0.104274,0,1,0
26,5_2_6,sync,static,1,S=0,45,0.000000,0.820000,0.840000,0.800000,2.614754,1.263394,0.401361,0.630129,0.564258,0.315822,-0.045370,0.187500,0.180556,0.040000,0.286731,0,0,0
27,5_2_6,sync,static,1,S=0,11,0.000000,0.086667,0.000000,0.000000,0.014928,0.001244,0.081633,0.696006,0.166510,-0.030316,0.309761,0.020833,0.013889,0.080000,0.090731,0,0,0
28,5_2_6,sync,static,1,S=0,41,0.000000,0.660000,0.626667,0.666667,2.743177,0.995288,0.394558,0.728647,0.622312,0.570693,-0.056355,0.159722,0.152778,0.026667,0.414536,0,0,0
29,5_2_6,sync,static,0,no_conv,,0.222222,0.660000,0.640000,,3.006417,1.017782,0.571429,0.444162,0.394196,0.082272,0.004371,0.298611,0.291667,0.053333,0.196920,2,1,2
30,5_2_6,sync,static,1,S=0,41,0.000000,0.500000,0.493333,0.407407,1.624743,0.814993,0.190476,0.698077,0.649668,0.547632,0.262002,0.069444,0.069444,0.020000,0.253551,0,0,0
31,5_2_6,sync,static,1,S=0,11,0.000000,0.246667,0.026667,0.153846,0.174646,0.082690,0.108844,0.726542,0.514641,0.498074,0.521455,0.013889,0.013889,0.020000,0.168978,0,0,0
32,5_2_6,sync,static,1,S=0,34,0.000000,0.553333,0.360000,0.208333,0.678422,0.446196,0.265306,0.723474,0.633549,0.429356,0.544074,0.111111,0.104167,0.020000,0.340074,0,0,0
33,5_2_6,sync,static,1,S=0,46,0.000000,0.800000,0.866667,0.666667,2.436213,1.217122,0.251701,0.746835,0.557812,0.456908,0.154007,0.083333,0.076389,0.040000,0.413833,0,0,0
34,5_2_6,sync,static,1,S=0,41,0.000000,0.560000,0.320000,0.074074,0.707397,0.400466,0.265306,0.744586,0.748843,0.587190,0.505503,0.118056,0.104167,0.020000,0.344946,0,0,0
35,5_2_6,sync,static,1,S=0,34,0.000000,0.693333,0.493333,0.395833,0.836975,0.549103,0.312925,0.721944,0.611065,0.485222,0.412373,0.104167,0.097222,0.026667,0.294640,0,0,0
36,5_2_6,sync,static,1,S=0,28,0.000000,0.533333,0.373333,0.363636,0.795108,0.514341,0.244898,0.559583,0.403877,0.334668,0.453289,0.090278,0.083333,0.120000,0.231786,0,0,0
37,5_2_6,sync,static,0,no_conv,,0.222222,0.713333,0.706667,,3.814929,1.127997,0.632653,0.594507,0.412689,0.212773,0.091709,0.284722,0.284722,0.026667,0.247592,0,1,0
38,5_2_6,sync,static,1,S=0,32,0.000000,0.633333,0.640000,0.666667,2.760758,1.243824,0.265306,0.763751,0.693787,0.628392,0.321471,0.097222,0.090278,0.020000,0.362994,0,0,0
39,5_2_6,sync,static,0,no_conv,,0.222222,0.813333,0.840000,,4.065643,1.317620,0.503401,0.714458,0.593165,0.505605,0.080135,0.201389,0.194444,0.026667,0.338476,0,1,1
40,5_2_6,sync,static,1,other_conv,49,0.000000,0.586667,0.546667,0.333333,1.708179,0.745998,0.605442,0.385826,0.130902,0.075816,0.025019,0.263889,0.256944,0.033333,0.264103,3,3,3
41,5_2_6,sync,static,1,S=0,34,0.000000,0.653333,0.453333,0.437500,0.904666,0.591516,0.292517,0.805849,0.762088,0.571929,0.444179,0.125000,0.118056,0.020000,0.349668,0,0,0
42,5_2_6,sync,static,1,S=0,45,0.000000,0.513333,0.426667,0.000000,1.186103,0.573700,0.231293,0.590212,0.460103,0.405050,0.413131,0.083333,0.069444,0.080000,0.229090,0,0,0
43,5_2_6,sync,static,1,S=0,48,0.000000,0.593333,0.546667,0.333333,1.431366,0.816728,0.292517,0.603548,0.431948,0.076448,0.357332,0.104167,0.104167,0.106667,0.147272,0,0,0
44,5_2_6,sync,static,1,S=0,39,0.000000,0.520000,0.400000,0.333333,1.660471,0.624429,0.265306,0.736565,0.628013,0.290919,0.227564,0.125000,0.118056,0.046667,0.225888,0,0,0
45,5_2_6,sync,static,1,S=0,47,0.000000,0.333333,0.120000,0.000000,0.272616,0.158108,0.183673,0.552596,0.296741,0.463231,0.483183,0.069444,0.062500,0.080000,0.230689,0,0,0
46,5_2_6,sync,static,0,no_conv,,0.222222,0.706667,0.733333,,4.791784,1.314178,0.591837,0.647770,0.485760,0.350023,0.165728,0.277778,0.270833,0.020000,0.401076,4,5,5
47,5_2_6,sync,static,1,S=0,16,0.000000,0.520000,0.333333,0.401961,0.616799,0.426393,0.149660,0.670199,0.407695,0.646251,0.247876,0.041667,0.041667,0.020000,0.188168,0,0,0
48,5_2_6,sync,static,1,S=0,41,0.000000,0.513333,0.413333,0.407407,1.049265,0.635412,0.149660,0.622115,0.512742,0.604744,0.407016,0.069444,0.062500,0.026667,0.170941,0,0,0
49,5_2_6,sync,static,1,S=0,20,0.000000,0.326667,0.240000,0.233333,0.450194,0.308316,0.088435,0.839572,0.745989,0.369807,0.495228,0.013889,0.013889,0.033333,0.177417,0,0,0
50,5_2_6,sync,static,0,no_conv,,0.222222,0.540000,0.426667,,0.999505,0.542272,0.585034,0.458455,0.291943,0.091512,0.016625,0.284722,0.270833,0.113333,0.197867,5,5,6
51,5_2_6,sync,static,1,S=0,48,0.000000,0.753333,0.813333,0.666667,1.764261,1.181546,0.340136,0.566247,0.540228,0.512469,0.244392,0.180556,0.166667,0.020000,0.292393,0,0,0
52,5_2_6,sync,static,1,S=0,34,0.000000,0.493333,0.266667,0.187500,0.517059,0.349049,0.251701,0.498616,0.455794,0.127692,0.387719,0.118056,0.118056,0.020000,0.177155,0,0,0
53,5_2_6,sync,static,0,no_conv,,0.222222,0.646667,0.573333,,1.775290,0.807983,0.571429,0.637509,0.483425,0.202831,0.174820,0.250000,0.243056,0.020000,0.388562,4,4,3
54,5_2_6,sync,static,1,S=0,49,0.000000,0.740000,0.666667,0.333333,2.172587,0.953251,0.462585,0.760773,0.751028,0.699710,0.175197,0.243056,0.229167,0.020000,0.538454,0,0,0
55,5_2_6,sync,static,1,S=0,16,0.000000,0.120000,0.000000,0.019608,0.021158,0.004376,0.122449,0.621434,0.465757,0.184945,0.386429,0.055556,0.041667,0.033333,0.123493,0,0,0
56,5_2_6,sync,static,1,S=0,49,0.000000,0.686667,0.640000,0.666667,3.919352,1.163164,0.428571,0.634991,0.565153,0.406577,0.165868,0.180556,0.173611,0.033333,0.348316,0,0,0
57,5_2_6,sync,static,1,S=0,48,0.000000,0.520000,0.426667,0.333333,1.297638,0.733852,0.156463,0.815182,0.564731,0.440614,0.323021,0.055556,0.055556,0.020000,0.251617,0,0,0
58,5_2_6,sync,static,1,S=0,30,0.000000,0.273333,0.053333,0.000000,0.135671,0.078287,0.176871,0.574543,0.499915,0.248104,0.348882,0.055556,0.055556,0.060000,0.180228,0,0,0
59,5_2_6,sync,static,1,S=0,41,0.000000,0.566667,0.413333,0.333333,1.258304,0.644380,0.292517,0.743357,0.668729,0.702429,0.394517,0.104167,0.097222,0.020000,0.412445,0,0,0
60,5_2_6,sync,static,0,no_conv,,0.222222,0.700000,0.613333,,3.151624,0.946576,0.605442,0.773697,0.709880,0.605552,0.211707,0.291667,0.284722,0.020000,0.544610,2,1,2
61,5_2_6,sync,static,1,S=0,49,0.000000,0.720000,0.746667,1.000000,3.232069,1.326064,0.455782,0.625892,0.642105,0.484013,0.242815,0.243056,0.222222,0.026667,0.323763,0,0,0
62,5_2_6,sync,static,1,S=0,35,0.000000,0.340000,0.293333,0.266667,0.574841,0.390345,0.149660,0.642064,0.452362,0.066099,0.545346,0.062500,0.048611,0.040000,0.143919,0,0,0
63,5_2_6,sync,static,1,S=0,13,0.000000,0.240000,0.093333,0.135135,0.169271,0.111986,0.081633,0.657578,0.594989,0.170547,0.541552,0.027778,0.020833,0.040000,0.118199,0,0,0
64,5_2_6,sync,static,1,S=0,41,0.000000,0.713333,0.613333,0.555556,1.500087,0.872778,0.346939,0.535705,0.559910,0.301492,0.331894,0.166667,0.152778,0.046667,0.232288,0,0,0
65,5_2_6,sync,static,1,S=0,38,0.000000,0.706667,0.640000,0.555556,1.385584,0.880143,0.278912,0.784361,0.745426,0.550789,0.271299,0.104167,0.090278,0.020000,0.344474,0,0,0
66,5_2_6,sync,static,1,S=0,46,0.000000,0.773333,0.906667,0.916667,3.552949,1.429876,0.387755,0.632530,0.481207,0.403424,0.079568,0.152778,0.152778,0.040000,0.357029,0,0,0
67,5_2_6,sync,static,1,S=0,40,0.000000,0.673333,0.560000,0.333333,3.230335,0.932928,0.326531,0.772774,0.712587,0.520537,0.492303,0.131944,0.131944,0.026667,0.326143,0,0,0
68,5_2_6,sync,static,1,S=0,47,0.000000,0.646667,0.533333,0.333333,1.250519,0.806709,0.312925,0.683764,0.590152,0.586612,0.227936,0.118056,0.118056,0.020000,0.346474,0,0,0
69,5_2_6,sync,static,1,S=0,44,0.000000,0.620000,0.520000,0.333333,1.473413,0.703123,0.353741,0.545941,0.616589,0.456014,0.470939,0.201389,0.194444,0.180000,0.296475,0,0,0
70,5_2_6,sync,static,1,S=0,27,0.000000,0.640000,0.413333,0.376812,0.935124,0.613287,0.244898,0.680435,0.576310,0.425269,0.693336,0.104167,0.097222,0.033333,0.253393,0,0,0
71,5_2_6,sync,static,1,S=0,46,0.000000,0.646667,0.626667,0.666667,3.002580,1.082530,0.340136,0.654704,0.729988,0.523821,0.313845,0.201389,0.180556,0.033333,0.449507,0,0,0
72,5_2_6,sync,static,1,S=0,48,0.000000,0.740000,0.720000,0.500000,2.240726,1.061007,0.476190,0.704235,0.668960,0.661476,-0.061996,0.250000,0.243056,0.020000,0.464639,0,0,0
73,5_2_6,sync,static,0,no_conv,,0.222222,0.720000,0.800000,,3.715197,1.184592,0.632653,0.663501,0.602349,0.500493,0.100875,0.326389,0.312500,0.026667,0.398387,1,0,1
74,5_2_6,sync,static,1,S=0,25,0.000000,0.306667,0.000000,0.000000,0.074689,0.019691,0.136054,0.736972,0.813086,0.405755,0.664825,0.055556,0.048611,0.020000,0.184747,0,0,0
75,5_2_6,sync,static,1,S=0,44,0.000000,0.573333,0.493333,0.666667,1.165916,0.748830,0.244898,0.703563,0.569157,0.501144,0.444117,0.076389,0.076389,0.020000,0.283311,0,0,0
76,5_2_6,sync,static,1,S=0,43,0.000000,0.626667,0.560000,0.619048,1.699310,0.841553,0.346939,0.732209,0.696608,0.523848,0.256284,0.145833,0.138889,0.020000,0.357155,0,0,0
77,5_2_6,sync,static,1,S=0,38,0.000000,0.553333,0.400000,0.333333,2.216647,0.744074,0.360544,0.821456,0.724410,0.525570,0.489538,0.138889,0.131944,0.020000,0.416449,0,0,0
78,5_2_6,sync,static,1,S=0,29,0.000000,0.380000,0.213333,0.174603,0.554897,0.325888,0.190476,0.591059,0.144134,0.061638,0.422236,0.062500,0.062500,0.180000,0.138919,0,0,0
79,5_2_6,sync,static,0,no_conv,,0.222222,0.540000,0.493333,,2.158640,0.746542,0.639456,0.422054,0.235784,0.028539,-0.060206,0.305556,0.298611,0.106667,0.245014,4,3,3
80,5_2_6,sync,static,1,S=0,25,0.000000,0.560000,0.493333,0.493333,1.395052,0.789149,0.149660,0.700329,0.630988,0.541056,0.587801,0.069444,0.062500,0.020000,0.203564,0,0,0
81,5_2_6,sync,static,1,S=0,27,0.000000,0.373333,0.080000,0.043478,0.199809,0.111218,0.183673,0.528120,0.349018,0.156266,0.469623,0.090278,0.083333,0.066667,0.165032,0,0,0
82,5_2_6,sync,static,1,S=0,29,0.000000,0.633333,0.613333,0.539683,1.201357,0.789439,0.272109,0.842241,0.773380,0.315976,0.382567,0.090278,0.083333,0.040000,0.373138,0,0,0
83,5_2_6,sync,static,1,S=0,48,0.000000,0.566667,0.466667,0.000000,0.809569,0.550537,0.197279,0.838520,0.680329,0.500491,0.519055,0.069444,0.062500,0.020000,0.301769,0,0,0
84,5_2_6,sync,static,1,S=0,14,0.000000,0.453333,0.253333,0.342593,0.406449,0.283409,0.108844,0.714192,0.819799,0.424858,0.594784,0.034722,0.020833,0.020000,0.286031,0,0,0
85,5_2_6,sync,static,1,S=0,36,0.000000,0.773333,0.773333,0.880952,1.645910,0.986685,0.312925,0.667651,0.591120,0.606948,0.285730,0.118056,0.111111,0.020000,0.307819,0,0,0
86,5_2_6,sync,static,1,other_conv,48,0.000000,0.493333,0.306667,0.000000,1.799450,0.543987,0.489796,0.494147,0.351386,0.267293,0.284798,0.215278,0.208333,0.020000,0.323111,2,2,2
87,5_2_6,sync,static,1,S=0,36,0.000000,0.660000,0.666667,0.547619,1.845359,0.923986,0.258503,0.700385,0.661486,0.469580,0.288399,0.104167,0.097222,0.026667,0.378848,0,0,0
88,5_2_6,sync,static,1,S=0,49,0.000000,0.666667,0.493333,0.333333,1.731668,0.896722,0.272109,0.638776,0.443534,0.357445,0.277960,0.104167,0.104167,0.033333,0.277351,0,0,0
89,5_2_6,sync,static,1,S=0,17,0.000000,0.340000,0.013333,0.141414,0.103887,0.051160,0.156463,0.773498,0.796630,0.476058,0.673988,0.062500,0.055556,0.020000,0.272690,0,0,0
90,5_2_6,sync,static,1,S=0,28,0.000000,0.720000,0.626667,0.666667,1.012413,0.743388,0.183673,0.676374,0.675959,0.341013,0.382437,0.076389,0.069444,0.020000,0.197513,0,0,0
91,5_2_6,sync,static,0,no_conv,,0.222222,0.706667,0.573333,,2.694774,0.874041,0.585034,0.714049,0.621113,0.354411,0.245063,0.284722,0.277778,0.020000,0.497095,3,3,2
92,5_2_6,sync,static,1,other_conv,49,0.000000,0.446667,0.320000,0.000000,1.709347,0.543383,0.564626,0.350666,0.051883,0.110835,0.028800,0.250000,0.243056,0.020000,0.189447,3,3,3
93,5_2_6,sync,static,1,S=0,8,0.000000,0.113333,0.000000,0.039683,0.011319,0.000893,0.047619,0.773833,0.643942,0.482654,0.335487,0.006944,0.006944,0.020000,0.092981,0,0,0
94,5_2_6,sync,static,1,S=0,40,0.000000,0.513333,0.413333,0.300000,0.571770,0.420678,0.183673,0.719719,0.481812,0.421620,0.419953,0.076389,0.076389,0.060000,0.142437,0,0,0
95,5_2_6,sync,static,1,S=0,39,0.000000,0.320000,0.120000,0.000000,0.350954,0.204160,0.204082,0.627929,0.388340,0.057831,0.432367,0.069444,0.069444,0.053333,0.168291,0,0,0
96,5_2_6,sync,static,1,S=8,39,0.000000,0.813333,0.826667,0.969697,2.808257,1.247895,0.353741,0.864348,0.798600,0.529004,0.128485,0.125000,0.111111,0.040000,0.384324,8,8,8
97,5_2_6,sync,static,1,S=0,42,0.000000,0.733333,0.653333,0.666667,1.402389,0.943296,0.204082,0.602724,0.484679,0.282325,0.487666,0.069444,0.062500,0.073333,0.210654,0,0,0
98,5_2_6,sync,static,1,S=0,35,0.000000,0.526667,0.333333,0.333333,0.662965,0.455056,0.244898,0.560532,0.596697,0.352365,0.505952,0.111111,0.104167,0.020000,0.239971,0,0,0
99,5_2_6,sync,static,1,S=0,38,0.000000,0.453333,0.426667,0.333333,1.441952,0.655073,0.217687,0.671815,0.729887,0.555276,0.414995,0.083333,0.069444,0.020000,0.222597,0,0,0
100,5_2_6,sync,static,0,no_conv,,0.222222,0.740000,0.653333,,2.051013,0.939379,0.333333,0.510317,0.347396,0.082871,0.428854,0.131944,0.125000,0.060000,0.235934,0,0,1
101,5_2_6,sync,static,0,no_conv,,0.222222,0.733333,0.693333,,2.544011,1.063832,0.448980,0.741658,0.588840,0.197188,0.189257,0.131944,0.125000,0.046667,0.316388,1,0,0
102,5_2_6,sync,static,1,S=0,33,0.000000,0.486667,0.373333,0.313725,0.792196,0.526886,0.190476,0.653488,0.600469,0.281552,0.146698,0.083333,0.083333,0.026667,0.189058,0,0,0
103,5_2_6,sync,static,1,S=0,34,0.000000,0.506667,0.413333,0.333333,1.066416,0.655924,0.244898,0.772377,0.694676,0.339300,0.513872,0.083333,0.076389,0.026667,0.255511,0,0,0
104,5_2_6,sync,static,1,S=0,36,0.000000,0.786667,0.720000,0.571429,1.512966,0.876994,0.346939,0.847829,0.753680,0.539947,0.318041,0.083333,0.076389,0.026667,0.423950,0,0,0
105,5_2_6,sync,static,1,S=0,35,0.000000,0.620000,0.640000,0.666667,2.101502,0.898188,0.251701,0.704870,0.722546,0.448275,0.430662,0.111111,0.097222,0.020000,0.341352,0,0,0
106,5_2_6,sync,static,1,S=0,21,0.000000,0.466667,0.200000,0.264368,0.389537,0.261750,0.224490,0.726876,0.677342,0.656304,0.601824,0.076389,0.069444,0.020000,0.280845,0,0,0
107,5_2_6,sync,static,1,S=0,41,0.000000,0.420000,0.333333,0.333333,1.458158,0.601311,0.204082,0.599132,0.522693,0.493553,0.389949,0.104167,0.097222,0.080000,0.174242,0,0,0
108,5_2_6,sync,static,1,S=0,21,0.000000,0.453333,0.320000,0.321839,0.650886,0.449852,0.129252,0.666165,0.680770,0.471637,0.466491,0.048611,0.041667,0.046667,0.240602,0,0,0
109,5_2_6,sync,static,1,S=0,46,0.000000,0.533333,0.346667,0.166667,0.918247,0.493767,0.428571,0.761396,0.694037,0.609208,0.203129,0.229167,0.222222,0.020000,0.394545,0,0,0
110,5_2_6,sync,static,1,S=0,44,0.000000,0.260000,0.040000,0.000000,0.194866,0.079729,0.149660,0.705095,0.354174,0.272328,0.499404,0.041667,0.041667,0.073333,0.140015,0,0,0
111,5_2_6,sync,static,1,S=0,36,0.000000,0.613333,0.493333,0.476190,0.934362,0.620125,0.292517,0.623362,0.511346,0.364997,0.535779,0.111111,0.104167,0.020000,0.260829,0,0,0
112,5_2_6,sync,static,0,no_conv,,0.222222,0.566667,0.400000,,1.583819,0.635342,0.578231,0.547560,0.460799,0.287131,0.259297,0.291667,0.277778,0.020000,0.309212,3,2,3
113,5_2_6,sync,static,1,S=0,14,0.000000,0.186667,0.000000,0.018519,0.009030,0.000501,0.115646,0.813402,0.683197,0.254139,0.644309,0.020833,0.020833,0.020000,0.163819,0,0,0
114,5_2_6,sync,static,1,S=0,42,0.000000,0.253333,0.066667,0.000000,0.208371,0.107938,0.149660,0.765878,0.827652,0.279201,0.700251,0.062500,0.055556,0.020000,0.188720,0,0,0
115,5_2_6,sync,static,1,S=0,39,0.000000,0.480000,0.413333,0.333333,2.490862,0.816295,0.176871,0.650725,0.520945,0.440722,0.485678,0.048611,0.041667,0.033333,0.255457,0,0,0
116,5_2_6,sync,static,0,no_conv,,0.222222,0.780000,0.800000,,4.585715,1.287772,0.591837,0.742402,0.621682,0.529742,0.227649,0.256944,0.256944,0.020000,0.579252,2,1,2
117,5_2_6,sync,static,0,no_conv,,0.222222,0.666667,0.626667,,1.199362,0.756728,0.217687,0.653165,0.604603,0.488148,0.303543,0.111111,0.104167,0.020000,0.177590,1,0,0
118,5_2_6,sync,static,0,no_conv,,0.222222,0.673333,0.680000,,4.146630,1.027745,0.625850,0.792589,0.724247,0.386605,0.163243,0.305556,0.298611,0.033333,0.540109,6,7,7
119,5_2_6,sync,static,0,no_conv,,0.222222,0.753333,0.773333,,2.578288,1.197780,0.367347,0.745612,0.663907,0.417788,0.264317,0.138889,0.131944,0.020000,0.360819,1,0,0
120,5_2_6,sync,static,1,S=0,31,0.000000,0.440000,0.226667,0.192982,0.416606,0.263114,0.272109,0.576653,0.503631,0.347475,0.420413,0.131944,0.118056,0.180000,0.250628,0,0,0
121,5_2_6,sync,static,1,S=0,43,0.000000,0.566667,0.520000,0.380952,1.179339,0.736327,0.170068,0.629520,0.423177,0.319056,0.437325,0.083333,0.083333,0.060000,0.233474,0,0,0
122,5_2_6,sync,static,1,S=0,19,0.000000,0.373333,0.213333,0.268817,0.371658,0.245003,0.210884,0.764893,0.789647,0.721634,0.428838,0.104167,0.097222,0.020000,0.389131,0,0,0
123,5_2_6,sync,static,1,S=0,36,0.000000,0.626667,0.573333,0.357143,1.643670,0.827463,0.272109,0.823832,0.770612,0.447860,0.408906,0.090278,0.083333,0.026667,0.355136,0,0,0
124,5_2_6,sync,static,1,S=0,17,0.000000,0.386667,0.040000,0.141414,0.178853,0.088229,0.149660,0.702440,0.749510,0.676789,0.757084,0.062500,0.048611,0.020000,0.223041,0,0,0
125,5_2_6,sync,static,1,S=0,43,0.000000,0.633333,0.546667,0.047619,0.825233,0.554880,0.272109,0.534635,0.373150,0.323106,0.447022,0.125000,0.111111,0.040000,0.249519,0,0,0
126,5_2_6,sync,static,1,S=0,47,0.000000,0.633333,0.573333,0.666667,3.227268,0.851683,0.496599,0.660009,0.612050,0.503422,0.093153,0.270833,0.263889,0.033333,0.429766,0,0,0
127,5_2_6,sync,static,0,no_conv,,0.222222,0.560000,0.493333,,2.164566,0.749411,0.591837,0.457075,0.302584,0.171197,0.104863,0.270833,0.256944,0.033333,0.230202,3,3,2
128,5_2_6,sync,static,0,no_conv,,0.222222,0.653333,0.480000,,1.524206,0.713987,0.571429,0.623947,0.533874,0.285143,0.166931,0.291667,0.284722,0.033333,0.360741,2,3,3
