seed,env_init,schedule,observer,lambda,alignment_occupancy_half,final20_aligned,longest_aligned_run,terminal_aligned,time_to_permanent_alignment,censored_permanent,misID_act_half,NLL_act_half,Brier_act_half,observer_entropy_half,endpoint_regime,any_full_rsi,terminal_full_rsi,snap_var_final
1104,5_2_6,sync,filter_l0.02,0.02,0.90000000,0,35,1,195,0,0.05333333,0.30340808,0.11757394,0.44766488,S=0,0,0,0.00000000
1104,5_2_6,sync,filter_l0.05,0.05,0.82000000,0,26,1,199,0,0.13666667,0.46795990,0.22292850,0.70951697,S=0,0,0,0.22222222
1104,5_2_6,sync,filter_l0.10,0.10,0.77000000,0,25,1,195,0,0.23666667,0.72631557,0.36954084,0.93488444,S=0,0,0,0.00000000
1104,5_2_6,sync,filter_l0.20,0.20,0.63000000,0,15,1,196,0,0.37000000,0.96770668,0.48496114,1.17159873,S=0,0,0,0.00000000
1104,5_2_6,sync,filter_l0.50,0.50,0.46000000,0,11,1,198,0,0.52666667,1.32447364,0.62259979,1.52303378,S=0,0,0,0.00000000
1104,5_2_6,sync,filter_l1.00,1.00,0.29000000,0,7,0,,1,0.66333333,1.69263068,0.73736613,1.76623578,not_aligned,0,0,1.55555556
1104,5_2_6,seq_ABC,hard,,1.00000000,1,190,1,10,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1104,5_2_6,seq_ABC,smooth,,0.36000000,0,11,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.66666667
1104,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,177,1,23,0,0.00000000,0.00001465,0.00000001,0.00014411,S=0,0,0,0.00000000
1104,5_2_6,seq_ABC,filter_l0.02,0.02,0.91000000,0,50,1,195,0,0.05666667,0.29791057,0.11641606,0.45636944,S=0,0,0,0.00000000
1104,5_2_6,seq_ABC,filter_l0.05,0.05,0.84000000,0,26,1,196,0,0.12666667,0.47285438,0.22235904,0.71451415,S=0,0,0,0.00000000
1104,5_2_6,seq_ABC,filter_l0.10,0.10,0.78000000,0,26,1,195,0,0.23000000,0.69801536,0.34716413,0.93610143,S=0,0,0,0.00000000
1104,5_2_6,seq_ABC,filter_l0.20,0.20,0.58000000,0,14,1,196,0,0.37666667,0.96143279,0.48047716,1.18441011,S=0,0,0,0.00000000
1104,5_2_6,seq_ABC,filter_l0.50,0.50,0.33000000,0,9,1,199,0,0.54333333,1.36059550,0.63815658,1.54122660,S=0,0,0,0.22222222
1104,5_2_6,seq_ABC,filter_l1.00,1.00,0.22000000,0,4,1,198,0,0.65333333,1.69949808,0.74007196,1.78177876,S=0,0,0,0.00000000
1105,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1105,5_2_6,sync,smooth,,0.26000000,0,8,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.66666667
1105,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,139,1,61,0,0.00000000,0.00310090,0.00017076,0.01511649,S=0,0,0,0.00000000
1105,5_2_6,sync,filter_l0.02,0.02,0.81000000,0,24,1,199,0,0.23000000,0.56992743,0.32760710,0.57926905,S=0,0,0,0.22222222
1105,5_2_6,sync,filter_l0.05,0.05,0.67000000,0,14,1,199,0,0.34666667,0.82626709,0.45153841,0.83703896,S=0,0,0,0.22222222
1105,5_2_6,sync,filter_l0.10,0.10,0.68000000,0,14,1,199,0,0.33666667,0.88461885,0.45376235,1.03067874,S=0,0,0,0.22222222
1105,5_2_6,sync,filter_l0.20,0.20,0.37000000,0,8,1,199,0,0.44333333,1.22823614,0.57696581,1.34294685,S=0,0,0,0.22222222
1105,5_2_6,sync,filter_l0.50,0.50,0.34000000,0,6,1,199,0,0.53666667,1.44392303,0.65722398,1.58772827,S=0,0,0,0.22222222
1105,5_2_6,sync,filter_l1.00,1.00,0.20000000,0,6,0,,1,0.65666667,1.77607980,0.75020156,1.77959342,not_aligned,0,0,0.22222222
1105,5_2_6,seq_ABC,hard,,1.00000000,1,195,1,5,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1105,5_2_6,seq_ABC,smooth,,0.22000000,0,9,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.22222222
1105,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,156,1,44,0,0.00000000,0.00310271,0.00017076,0.01513688,S=0,0,0,0.00000000
1105,5_2_6,seq_ABC,filter_l0.02,0.02,0.85000000,0,17,1,199,0,0.13333333,0.44906964,0.23311045,0.55960640,S=0,0,0,0.22222222
1105,5_2_6,seq_ABC,filter_l0.05,0.05,0.72000000,0,14,1,199,0,0.25333333,0.69876059,0.36953479,0.82371836,S=0,0,0,0.22222222
